@relation training_tutorial1-weka.filters.unsupervised.attribute.Remove-R23-24

@attribute PosX_P numeric
@attribute PosY_P numeric
@attribute IsLegalNorth {0,1}
@attribute IsLegalEast {0,1}
@attribute IsLegalSouth {0,1}
@attribute IsLegalWest {0,1}
@attribute IsLegalStop {0,1}
@attribute PosX_G0 numeric
@attribute PosY_G0 numeric
@attribute PosX_G1 numeric
@attribute PosY_G1 numeric
@attribute PosX_G2 numeric
@attribute PosY_G2 numeric
@attribute PosX_G3 numeric
@attribute PosY_G3 numeric
@attribute Dis_G0 numeric
@attribute Dis_G1 numeric
@attribute Dis_G2 numeric
@attribute Dis_G3 numeric
@attribute Dis_Dot numeric
@attribute Dir_P {North,South,East,West,Stop}
@attribute Score numeric
@attribute Score3 numeric

@data
14,4,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,13,13,1,East,1674,1971
15,4,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,12,12,1,East,1773,1970
16,4,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,11,11,1,East,1872,1969
17,4,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,10,10,1,East,1971,1968
18,4,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,9,9,1,East,1970,2067
19,4,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,8,8,1,East,1969,2066
19,5,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,7,7,1,North,1968,2065
19,6,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,6,6,1,North,2067,2164
19,7,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,5,5,1,North,2066,2163
19,8,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,4,4,1,North,2065,2162
19,9,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,3,3,1,North,2164,2361
19,10,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,2,4,1,North,2163,2460
19,11,1,1,1,1,1,1,1,3,1,19,12,22,9,-1,-1,1,5,1,North,2162,2459
19,12,0,1,1,1,1,1,1,3,1,5,1,22,9,-1,-1,-1,6,1,North,2361,2458
18,12,0,1,1,1,1,1,1,3,1,5,1,22,9,-1,-1,-1,7,1,West,2460,2557
18,11,1,1,1,1,1,1,1,3,1,5,1,22,9,-1,-1,-1,6,1,South,2459,2656
19,11,1,1,1,1,1,1,1,3,1,5,1,22,9,-1,-1,-1,5,1,East,2458,2755
20,11,1,1,1,1,1,1,1,3,1,5,1,22,9,-1,-1,-1,4,1,East,2557,2854
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,1,Stop,0,197
8,3,0,1,0,1,1,3,5,8,7,11,7,18,11,7,4,7,18,1,West,99,296
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,1,East,98,295
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,1,East,197,294
11,3,0,1,0,1,1,3,5,8,7,11,7,18,11,10,7,4,15,1,East,296,293
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,West,295,292
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,West,294,291
8,3,0,1,0,1,1,3,5,8,7,11,7,18,11,7,4,7,18,1,West,293,290
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,East,292,289
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,East,291,288
11,3,0,1,0,1,1,3,5,8,7,11,7,18,11,10,7,4,15,1,East,290,287
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,West,289,286
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,West,288,285
8,3,0,1,0,1,1,3,5,8,7,11,7,18,11,7,4,7,18,1,West,287,284
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,East,286,283
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,East,285,282
11,3,0,1,0,1,1,3,5,8,7,11,7,18,11,10,7,4,15,1,East,284,281
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,West,283,280
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,West,282,279
8,3,0,1,0,1,1,3,5,8,7,11,7,18,11,7,4,7,18,1,West,281,278
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,East,280,277
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,East,279,276
11,3,0,1,0,1,1,3,5,8,7,11,7,18,11,10,7,4,15,1,East,278,275
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,West,277,274
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,West,276,273
8,3,0,1,0,1,1,3,5,8,7,11,7,18,11,7,4,7,18,1,West,275,272
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,East,274,271
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,East,273,270
11,3,0,1,0,1,1,3,5,8,7,11,7,18,11,10,7,4,15,1,East,272,269
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,West,271,268
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,West,270,267
8,3,0,1,0,1,1,3,5,8,7,11,7,18,11,7,4,7,18,1,West,269,266
9,3,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,6,17,2,East,268,365
10,3,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,5,16,2,East,267,464
11,3,0,1,0,1,1,3,5,8,7,11,7,18,11,10,7,4,15,1,East,266,563
12,3,0,1,0,1,1,3,5,8,7,11,7,18,11,11,8,5,14,1,East,365,662
13,3,1,0,0,1,1,3,5,8,7,11,7,18,11,12,9,6,13,1,East,464,761
13,4,1,0,1,0,1,3,5,8,7,11,7,18,11,11,8,5,12,1,North,563,860
13,5,1,1,1,1,1,3,5,8,7,11,7,18,11,10,7,4,11,1,North,662,859
12,5,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,3,12,1,West,761,858
11,5,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,2,13,1,West,860,957
12,5,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,3,12,2,East,859,1056
13,5,1,1,1,1,1,3,5,8,7,11,7,18,11,10,7,4,11,1,East,858,1055
13,6,1,0,1,0,1,3,5,8,7,11,7,18,11,11,6,3,10,1,North,957,1054
13,7,1,1,1,0,1,3,5,8,7,11,7,18,11,12,5,2,9,1,North,1056,1053
13,6,1,0,1,0,1,3,5,8,7,11,7,18,11,11,6,3,10,2,South,1055,1052
13,5,1,1,1,1,1,3,5,8,7,11,7,18,11,10,7,4,11,1,South,1054,1151
12,5,0,1,0,1,1,3,5,8,7,11,7,18,11,9,6,3,12,2,West,1053,1250
11,5,0,1,0,1,1,3,5,8,7,11,7,18,11,8,5,2,13,1,West,1052,1349
10,5,0,1,0,1,1,3,5,8,7,11,7,18,11,7,4,3,14,1,West,1151,1448
9,5,0,1,0,1,1,3,5,8,7,11,7,18,11,6,3,4,15,1,West,1250,1547
8,5,0,1,0,1,1,3,5,8,7,11,7,18,11,5,2,5,16,1,West,1349,1646
7,5,0,1,0,1,1,3,5,8,7,11,7,18,11,4,3,6,17,1,West,1448,1745
6,5,1,1,1,1,1,3,5,8,7,11,7,18,11,3,4,7,18,1,West,1547,1944
5,5,0,1,0,1,1,3,5,8,7,11,7,18,11,2,5,8,19,1,West,1646,2043
4,5,0,1,1,1,1,3,5,8,7,11,7,18,11,1,6,9,20,1,West,1745,2142
3,5,1,1,0,0,1,1,1,8,7,11,7,18,11,-1,7,10,21,1,West,1944,2241
3,6,1,0,1,0,1,1,1,8,7,11,7,18,11,-1,6,9,20,1,North,2043,2340
3,7,1,1,1,1,1,1,1,8,7,11,7,18,11,-1,5,8,19,1,North,2142,2439
4,7,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,4,7,18,1,East,2241,2538
5,7,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,3,6,17,1,East,2340,2637
6,7,1,0,1,1,1,1,1,8,7,11,7,18,11,-1,2,5,16,1,East,2439,2736
6,8,1,0,1,0,1,1,1,8,7,11,7,18,11,-1,3,6,15,1,North,2538,2835
6,9,1,1,1,1,1,1,1,8,7,11,7,18,11,-1,4,7,14,1,North,2637,2834
7,9,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,3,6,13,1,East,2736,2833
8,9,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,2,5,12,1,East,2835,2832
7,9,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,3,6,13,2,West,2834,2831
6,9,1,1,1,1,1,1,1,8,7,11,7,18,11,-1,4,7,14,1,West,2833,2830
6,8,1,0,1,0,1,1,1,8,7,11,7,18,11,-1,3,6,15,2,South,2832,2829
6,7,1,0,1,1,1,1,1,8,7,11,7,18,11,-1,2,5,16,1,South,2831,2828
6,8,1,0,1,0,1,1,1,8,7,11,7,18,11,-1,3,6,15,2,North,2830,2827
6,9,1,1,1,1,1,1,1,8,7,11,7,18,11,-1,4,7,14,1,North,2829,2826
7,9,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,3,6,13,2,East,2828,2825
8,9,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,2,5,12,1,East,2827,2824
7,9,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,3,6,13,2,West,2826,2823
6,9,1,1,1,1,1,1,1,8,7,11,7,18,11,-1,4,7,14,1,West,2825,2822
6,8,1,0,1,0,1,1,1,8,7,11,7,18,11,-1,3,6,15,2,South,2824,2821
6,7,1,0,1,1,1,1,1,8,7,11,7,18,11,-1,2,5,16,1,South,2823,2820
6,8,1,0,1,0,1,1,1,8,7,11,7,18,11,-1,3,6,15,2,North,2822,2819
6,9,1,1,1,1,1,1,1,8,7,11,7,18,11,-1,4,7,14,1,North,2821,2918
7,9,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,3,6,13,2,East,2820,2917
8,9,0,1,0,1,1,1,1,8,7,11,7,18,11,-1,2,5,12,1,East,2819,2916
9,9,0,1,1,1,1,1,1,8,7,11,7,18,11,-1,3,4,11,1,East,2918,3115
9,8,1,1,1,0,1,1,1,8,7,11,7,18,11,-1,2,3,12,2,South,2917,3114
9,7,1,1,0,1,1,1,1,8,7,11,7,18,11,-1,1,2,13,3,South,2916,3113
8,7,0,1,0,0,1,1,1,3,1,11,7,18,11,-1,-1,3,14,3,West,3115,3312
9,7,1,1,0,1,1,1,1,3,1,11,7,18,11,-1,-1,2,13,3,East,3114,3311
10,7,1,1,0,1,1,1,1,3,1,11,7,18,11,-1,-1,1,12,2,East,3113,3310
11,7,0,0,0,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,11,2,East,3312,3409
10,7,1,1,0,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,12,2,West,3311,3508
10,8,1,0,1,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,11,1,North,3310,3607
10,9,0,1,1,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,10,1,North,3409,3706
11,9,0,1,0,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,9,1,East,3508,3805
12,9,0,1,0,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,8,1,East,3607,3904
13,9,1,1,1,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,7,1,East,3706,4003
14,9,0,1,0,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,6,1,East,3805,4002
15,9,1,1,0,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,5,1,East,3904,4101
16,9,0,0,1,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,4,1,East,4003,4200
15,9,1,1,0,1,1,1,1,3,1,5,1,18,11,-1,-1,-1,5,1,West,4002,4299
15,10,1,0,1,0,1,1,1,3,1,5,1,18,11,-1,-1,-1,4,1,North,4101,4398
9,3,0,1,0,1,1,8,7,10,7,11,7,17,9,5,5,6,14,1,Stop,0,97
8,3,1,1,0,1,1,8,7,10,7,11,7,17,9,4,6,7,15,1,West,99,96
8,4,1,0,1,0,1,8,7,10,7,11,7,17,9,3,5,6,14,2,North,98,95
8,5,0,1,1,0,1,8,7,10,7,11,7,17,9,2,4,5,13,2,North,97,94
9,5,1,1,0,1,1,8,7,10,7,11,7,17,9,3,3,4,12,3,East,96,293
9,6,1,0,1,0,1,8,7,10,7,11,7,17,9,2,2,3,11,2,North,95,292
9,7,1,1,1,1,1,8,7,10,7,11,7,17,9,1,1,2,10,1,North,94,491
8,7,0,1,0,1,1,1,1,10,7,11,7,17,9,-1,2,3,11,2,West,293,690
9,7,1,1,1,1,1,1,1,10,7,11,7,17,9,-1,1,2,10,1,East,292,689
10,7,1,1,0,1,1,1,1,3,1,11,7,17,9,-1,-1,1,9,1,East,491,788
11,7,0,0,0,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,8,2,East,690,887
10,7,1,1,0,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,9,1,West,689,986
10,8,1,0,1,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,8,1,North,788,1085
10,9,0,1,1,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,7,1,North,887,1184
11,9,0,1,0,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,6,1,East,986,1283
12,9,0,1,0,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,5,1,East,1085,1382
13,9,0,0,1,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,4,1,East,1184,1481
13,8,1,0,1,0,1,1,1,3,1,5,1,17,9,-1,-1,-1,5,1,South,1283,1580
13,7,1,1,1,0,1,1,1,3,1,5,1,17,9,-1,-1,-1,6,1,South,1382,1679
14,7,0,1,0,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,5,1,East,1481,1778
15,7,1,1,0,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,4,1,East,1580,1777
16,7,0,1,1,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,3,1,East,1679,1776
17,7,0,1,0,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,2,1,East,1778,1875
16,7,0,1,1,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,3,1,West,1777,1974
15,7,1,1,0,1,1,1,1,3,1,5,1,17,9,-1,-1,-1,4,1,West,1776,2073
1,18,0,1,1,0,1,5,9,11,3,17,6,25,13,13,25,28,29,-1,Stop,0,-3
2,18,0,1,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,-1,East,-1,-4
3,18,0,1,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,-1,East,-2,-5
4,18,0,1,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,-1,East,-3,-6
5,18,0,1,0,1,1,5,9,11,3,17,6,25,13,9,21,24,25,-1,East,-4,-7
4,18,0,1,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,-1,West,-5,-8
3,18,0,1,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,-1,West,-6,-9
2,18,0,1,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,-1,West,-7,-10
1,18,0,1,1,0,1,5,9,11,3,17,6,25,13,13,25,28,29,-1,West,-8,-11
1,17,1,0,1,0,1,5,9,11,3,17,6,25,13,12,24,27,28,-1,South,-9,-12
1,16,1,1,1,0,1,5,9,11,3,17,6,25,13,11,23,26,27,-1,South,-10,-13
2,16,0,1,1,1,1,5,9,11,3,17,6,25,13,10,22,25,26,-1,East,-11,-14
3,16,0,1,1,1,1,5,9,11,3,17,6,25,13,9,21,24,25,-1,East,-12,-15
4,16,0,1,1,1,1,5,9,11,3,17,6,25,13,8,20,23,24,-1,East,-13,-16
5,16,0,1,1,1,1,5,9,11,3,17,6,25,13,7,19,22,23,-1,East,-14,-17
5,15,1,1,1,1,1,5,9,11,3,17,6,25,13,6,18,21,22,-1,South,-15,-18
5,14,1,1,0,1,1,5,9,11,3,17,6,25,13,5,17,20,21,-1,South,-16,-19
6,14,1,1,0,1,1,5,9,11,3,17,6,25,13,6,16,19,20,-1,East,-17,-20
7,14,1,1,0,1,1,5,9,11,3,17,6,25,13,7,15,18,19,-1,East,-18,-21
8,14,1,1,1,1,1,5,9,11,3,17,6,25,13,8,14,17,18,-1,East,-19,-22
8,13,1,1,1,0,1,5,9,11,3,17,6,25,13,7,13,16,17,-1,South,-20,-23
8,12,1,1,1,1,1,5,9,11,3,17,6,25,13,6,12,15,18,-1,South,-21,-24
7,12,0,1,0,1,1,5,9,11,3,17,6,25,13,5,13,16,19,-1,West,-22,-25
6,12,0,1,0,1,1,5,9,11,3,17,6,25,13,4,14,17,20,-1,West,-23,-26
5,12,0,1,0,1,1,5,9,11,3,17,6,25,13,3,15,18,21,-1,West,-24,-27
6,12,0,1,0,1,1,5,9,11,3,17,6,25,13,4,14,17,20,-1,East,-25,-28
7,12,0,1,0,1,1,5,9,11,3,17,6,25,13,5,13,16,19,-1,East,-26,-29
8,12,1,1,1,1,1,5,9,11,3,17,6,25,13,6,12,15,18,-1,East,-27,-30
8,11,1,1,1,0,1,5,9,11,3,17,6,25,13,5,11,14,19,-1,South,-28,-31
8,10,1,1,1,0,1,5,9,11,3,17,6,25,13,4,10,13,20,-1,South,-29,-32
8,9,1,1,1,0,1,5,9,11,3,17,6,25,13,3,9,12,21,-1,South,-30,-33
8,8,1,1,1,0,1,5,9,11,3,17,6,25,13,4,8,11,22,-1,South,-31,-34
8,7,1,1,1,0,1,5,9,11,3,17,6,25,13,5,7,10,23,-1,South,-32,-35
8,6,1,1,1,1,1,5,9,11,3,17,6,25,13,6,6,9,24,-1,South,-33,-36
7,6,0,1,0,1,1,5,9,11,3,17,6,25,13,5,7,10,25,-1,West,-34,-37
6,6,1,1,0,1,1,5,9,11,3,17,6,25,13,4,8,11,26,-1,West,-35,-38
5,6,1,1,1,1,1,5,9,11,3,17,6,25,13,3,9,12,27,-1,West,-36,161
5,7,1,1,1,1,1,5,9,11,3,17,6,25,13,2,10,13,26,-1,North,-37,160
5,8,1,1,1,1,1,5,9,11,3,17,6,25,13,1,11,14,25,-1,North,-38,159
5,9,1,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,-1,North,161,158
4,9,1,1,1,1,1,1,1,11,3,17,6,25,13,-1,13,16,25,-1,West,160,157
4,8,1,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,26,-1,South,159,156
5,8,1,1,1,1,1,1,1,11,3,17,6,25,13,-1,11,14,25,-1,East,158,155
6,8,1,0,1,1,1,1,1,11,3,17,6,25,13,-1,10,13,24,-1,East,157,154
6,7,1,0,1,1,1,1,1,11,3,17,6,25,13,-1,9,12,25,-1,South,156,153
6,6,1,1,0,1,1,1,1,11,3,17,6,25,13,-1,8,11,26,-1,South,155,152
7,6,0,1,0,1,1,1,1,11,3,17,6,25,13,-1,7,10,25,-1,East,154,151
8,6,1,1,1,1,1,1,1,11,3,17,6,25,13,-1,6,9,24,-1,East,153,150
9,6,1,1,1,1,1,1,1,11,3,17,6,25,13,-1,5,8,23,-1,East,152,149
10,6,1,1,1,1,1,1,1,11,3,17,6,25,13,-1,4,7,22,-1,East,151,148
11,6,1,0,1,1,1,1,1,11,3,17,6,25,13,-1,3,6,21,-1,East,150,347
11,5,1,0,1,1,1,1,1,11,3,17,6,25,13,-1,2,7,22,-1,South,149,346
11,4,1,0,1,1,1,1,1,11,3,17,6,25,13,-1,1,8,23,-1,South,148,345
11,3,1,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,9,24,-1,South,347,344
10,3,1,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,10,25,-1,West,346,343
10,4,1,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,24,-1,North,345,342
11,4,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,23,-1,East,344,341
11,5,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,22,-1,North,343,340
11,6,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,21,-1,North,342,339
11,7,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,20,-1,North,341,338
11,8,1,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,19,-1,North,340,337
